광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수,달성률
115767.0,677.0,247.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,678.0,351.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,682.0,121.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,683.0,99.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,685.0,45.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,686.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,687.0,139.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,688.0,74.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,700.0,381.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,701.0,493.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,711.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,790.0,22.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,794.0,129.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,795.0,135.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,805.0,329.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,806.0,635.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,807.0,391.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,808.0,341.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115767.0,817.0,2.0,게임,2029-11-29 00:00:00,제한없음,제한없음
115773.0,22.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,54.0,3.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,212.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,270.0,5.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,281.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,294.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,389.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,496.0,27.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,790.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115773.0,817.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115774.0,54.0,7.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115774.0,772.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115774.0,778.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115778.0,54.0,6.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,212.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,246.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,270.0,6.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,281.0,1.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,294.0,17.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,371.0,1.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,389.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,496.0,23.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,767.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,790.0,1.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,817.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115778.0,854.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115780.0,54.0,2.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115780.0,375.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115780.0,772.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115780.0,778.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115780.0,792.0,0.0,금융/보험,2029-11-29 00:00:00,제한없음,제한없음
115802.0,22.0,110.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,54.0,40.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,212.0,16.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,213.0,249.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,246.0,6.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,270.0,35.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,294.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,371.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,389.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,790.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
115802.0,817.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
116167.0,30.0,10.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,54.0,81.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,212.0,27.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,246.0,11.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,270.0,66.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,281.0,1.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,294.0,1.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,337.0,97.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,371.0,32.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,389.0,4.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,482.0,3.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,564.0,2.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,634.0,3.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,645.0,1.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,774.0,0.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116167.0,817.0,1.0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음,제한없음
116911.0,22.0,0.0,게임,2030-01-01 00:00:00,제한없음,제한없음
116911.0,213.0,1.0,게임,2030-01-01 00:00:00,제한없음,제한없음
116911.0,246.0,0.0,게임,2030-01-01 00:00:00,제한없음,제한없음
116911.0,270.0,5.0,게임,2030-01-01 00:00:00,제한없음,제한없음
116911.0,281.0,0.0,게임,2030-01-01 00:00:00,제한없음,제한없음
116911.0,496.0,2.0,게임,2030-01-01 00:00:00,제한없음,제한없음
116911.0,643.0,2.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117026.0,22.0,7.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,54.0,22.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,213.0,55.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,270.0,11.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,294.0,26.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,371.0,1.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,375.0,0.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,389.0,0.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,398.0,11.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,401.0,0.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,458.0,8.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,480.0,0.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,496.0,7.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,539.0,18.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,540.0,6.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,583.0,0.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,761.0,9.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,790.0,3.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117026.0,817.0,0.0,생활서비스,2030-12-27 00:00:00,제한없음,제한없음
117206.0,54.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117206.0,401.0,3.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117237.0,655.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117237.0,785.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117237.0,792.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117238.0,212.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117238.0,270.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117238.0,281.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117238.0,643.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117238.0,790.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117238.0,817.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117431.0,212.0,68.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,246.0,28.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,270.0,83.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,281.0,4.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,568.0,1.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,667.0,1465.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,772.0,10.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,790.0,20.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117431.0,817.0,3.0,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음,제한없음
117434.0,22.0,6.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,28.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,73.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,212.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,213.0,3.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,270.0,1.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,281.0,1.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,337.0,3.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,371.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,375.0,2.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,482.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,539.0,4.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,540.0,5.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,583.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,761.0,10.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,772.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,774.0,0.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,790.0,6.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117434.0,854.0,1.0,금융/보험,2030-11-21 00:00:00,제한없음,제한없음
117455.0,22.0,12.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,54.0,11.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,212.0,2.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,213.0,38.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,246.0,0.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,270.0,51.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,281.0,3.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,294.0,3.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,371.0,4.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,389.0,1.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,496.0,137.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,568.0,0.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117455.0,791.0,0.0,유틸리티/툴,2029-11-29 00:00:00,제한없음,제한없음
117456.0,54.0,2.0,유틸리티/툴,2029-12-06 00:00:00,제한없음,제한없음
117456.0,401.0,1.0,유틸리티/툴,2029-12-06 00:00:00,제한없음,제한없음
117456.0,792.0,0.0,유틸리티/툴,2029-12-06 00:00:00,제한없음,제한없음
117472.0,22.0,8.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,213.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,270.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,281.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,294.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,371.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,375.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,401.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,480.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,481.0,0.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,539.0,5.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,540.0,1.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,772.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,790.0,2.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117472.0,854.0,3.0,생활서비스,2029-11-29 00:00:00,제한없음,제한없음
117488.0,270.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,337.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,371.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,564.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,568.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,643.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,711.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117488.0,761.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117489.0,22.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,30.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,212.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,213.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,270.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,337.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,371.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,643.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,761.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117489.0,786.0,0.0,게임,2030-12-27 00:00:00,제한없음,제한없음
117491.0,22.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,213.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,246.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,270.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,337.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,371.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,643.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,711.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,761.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117491.0,774.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117492.0,54.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117492.0,375.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117492.0,655.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117492.0,761.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117492.0,772.0,0.0,게임,2031-01-03 00:00:00,제한없음,제한없음
117493.0,22.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117493.0,213.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117493.0,270.0,1.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117493.0,281.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117493.0,337.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117493.0,371.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117493.0,761.0,0.0,게임,2031-01-04 00:00:00,제한없음,제한없음
117620.0,14.0,32.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,18.0,3.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,22.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,54.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,58.0,626.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,87.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,108.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,212.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,213.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,270.0,24.0,게임,2029-11-29 00:00:00,3.0,800.0
117620.0,281.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,294.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,337.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,371.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,389.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,539.0,58.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,564.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,634.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,643.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,644.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,667.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,711.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,759.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,761.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,767.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,774.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,786.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,790.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117620.0,817.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117621.0,246.0,20.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,270.0,341.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,291.0,1.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,324.0,192.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,340.0,235.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,341.0,232.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,413.0,1.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,545.0,1.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,564.0,41.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,576.0,160.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,577.0,149.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,578.0,177.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,579.0,150.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,593.0,195.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,643.0,2.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,677.0,354.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,711.0,1.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,790.0,33.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,795.0,211.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,808.0,759.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117621.0,817.0,2.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117622.0,655.0,3.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117622.0,772.0,4.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117622.0,785.0,0.0,게임,2030-01-01 00:00:00,제한없음,제한없음
117630.0,22.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,54.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,87.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,212.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,213.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,246.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,270.0,10.0,게임,2029-11-29 00:00:00,3.0,333.33333333333337
117630.0,281.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,294.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,337.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,371.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,431.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,482.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,492.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,532.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,539.0,13.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,564.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,628.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,634.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,643.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,644.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,645.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,711.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,759.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,761.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,767.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,774.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,790.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,817.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,854.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117630.0,1020.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117713.0,22.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117713.0,213.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117713.0,270.0,1.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117713.0,281.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117713.0,480.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117713.0,817.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117713.0,978.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117714.0,22.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117714.0,213.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117714.0,270.0,1.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117714.0,281.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117714.0,480.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117714.0,710.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,22.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,213.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,270.0,1.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,281.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,480.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,481.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,710.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,854.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117715.0,978.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117716.0,22.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117716.0,213.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117716.0,270.0,1.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117716.0,480.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117716.0,710.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117716.0,787.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117716.0,854.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
117717.0,22.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,213.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,246.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,270.0,1.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,281.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,480.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,710.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,767.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,785.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,787.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,854.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
117717.0,978.0,0.0,콘텐츠,2029-11-29 00:00:00,제한없음,제한없음
