광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수
114270,568,1,상품소비,2029-11-29 00:00:00,제한없음
114270,573,0,상품소비,2029-11-29 00:00:00,제한없음
114270,599,0,상품소비,2029-11-29 00:00:00,제한없음
114270,600,0,상품소비,2029-11-29 00:00:00,제한없음
114270,605,0,상품소비,2029-11-29 00:00:00,제한없음
114270,607,0,상품소비,2029-11-29 00:00:00,제한없음
114270,628,0,상품소비,2029-11-29 00:00:00,제한없음
114270,630,5,상품소비,2029-11-29 00:00:00,제한없음
114270,651,12,상품소비,2029-11-29 00:00:00,제한없음
114270,653,0,상품소비,2029-11-29 00:00:00,제한없음
114270,667,341,상품소비,2029-11-29 00:00:00,제한없음
114270,686,94,상품소비,2029-11-29 00:00:00,제한없음
114270,711,357,상품소비,2029-11-29 00:00:00,제한없음
114270,769,0,상품소비,2029-11-29 00:00:00,제한없음
114270,772,1,상품소비,2029-11-29 00:00:00,제한없음
114270,774,0,상품소비,2029-11-29 00:00:00,제한없음
114270,790,28,상품소비,2029-11-29 00:00:00,제한없음
114270,791,1,상품소비,2029-11-29 00:00:00,제한없음
114270,792,0,상품소비,2029-11-29 00:00:00,제한없음
114271,22,7,게임,2029-11-29 00:00:00,제한없음
114271,28,1,게임,2029-11-29 00:00:00,제한없음
114271,212,0,게임,2029-11-29 00:00:00,제한없음
114271,213,1,게임,2029-11-29 00:00:00,제한없음
114271,246,0,게임,2029-11-29 00:00:00,제한없음
114271,270,44,게임,2029-11-29 00:00:00,제한없음
114271,281,0,게임,2029-11-29 00:00:00,제한없음
114271,294,0,게임,2029-11-29 00:00:00,제한없음
114271,337,3,게임,2029-11-29 00:00:00,제한없음
114271,371,7,게임,2029-11-29 00:00:00,제한없음
114271,389,0,게임,2029-11-29 00:00:00,제한없음
114271,431,0,게임,2029-11-29 00:00:00,제한없음
114271,508,0,게임,2029-11-29 00:00:00,제한없음
114271,524,0,게임,2029-11-29 00:00:00,제한없음
114271,530,0,게임,2029-11-29 00:00:00,제한없음
114271,532,0,게임,2029-11-29 00:00:00,제한없음
114271,545,0,게임,2029-11-29 00:00:00,제한없음
114271,546,0,게임,2029-11-29 00:00:00,제한없음
114271,547,0,게임,2029-11-29 00:00:00,제한없음
114271,550,0,게임,2029-11-29 00:00:00,제한없음
114271,554,0,게임,2029-11-29 00:00:00,제한없음
114271,568,0,게임,2029-11-29 00:00:00,제한없음
114271,599,0,게임,2029-11-29 00:00:00,제한없음
114271,605,0,게임,2029-11-29 00:00:00,제한없음
114271,607,0,게임,2029-11-29 00:00:00,제한없음
114271,628,0,게임,2029-11-29 00:00:00,제한없음
114271,643,4,게임,2029-11-29 00:00:00,제한없음
114271,711,1,게임,2029-11-29 00:00:00,제한없음
114271,761,12,게임,2029-11-29 00:00:00,제한없음
114271,767,0,게임,2029-11-29 00:00:00,제한없음
114271,774,0,게임,2029-11-29 00:00:00,제한없음
114271,790,2,게임,2029-11-29 00:00:00,제한없음
114882,22,111,생활서비스,2029-11-29 00:00:00,제한없음
114882,54,4,생활서비스,2029-11-29 00:00:00,제한없음
114882,108,0,생활서비스,2029-11-29 00:00:00,제한없음
114882,212,11,생활서비스,2029-11-29 00:00:00,제한없음
114882,213,46,생활서비스,2029-11-29 00:00:00,제한없음
114882,246,8,생활서비스,2029-11-29 00:00:00,제한없음
114882,270,132,생활서비스,2029-11-29 00:00:00,제한없음
114882,281,3,생활서비스,2029-11-29 00:00:00,제한없음
114882,291,1,생활서비스,2029-11-29 00:00:00,제한없음
114882,337,7,생활서비스,2029-11-29 00:00:00,제한없음
114882,371,15,생활서비스,2029-11-29 00:00:00,제한없음
114882,389,3,생활서비스,2029-11-29 00:00:00,제한없음
114882,482,1,생활서비스,2029-11-29 00:00:00,제한없음
114882,492,1,생활서비스,2029-11-29 00:00:00,제한없음
114882,545,1,생활서비스,2029-11-29 00:00:00,제한없음
114882,564,11,생활서비스,2029-11-29 00:00:00,제한없음
114882,634,4,생활서비스,2029-11-29 00:00:00,제한없음
114882,645,0,생활서비스,2029-11-29 00:00:00,제한없음
114882,667,22,생활서비스,2029-11-29 00:00:00,제한없음
114882,686,1,생활서비스,2029-11-29 00:00:00,제한없음
114882,711,9,생활서비스,2029-11-29 00:00:00,제한없음
114882,761,38,생활서비스,2029-11-29 00:00:00,제한없음
114882,767,1,생활서비스,2029-11-29 00:00:00,제한없음
114882,790,5,생활서비스,2029-11-29 00:00:00,제한없음
114892,12,1901,기타,2029-11-29 00:00:00,제한없음
114892,22,52,기타,2029-11-29 00:00:00,제한없음
114892,28,3,기타,2029-11-29 00:00:00,제한없음
114892,30,266,기타,2029-11-29 00:00:00,제한없음
114892,54,28,기타,2029-11-29 00:00:00,제한없음
114892,108,0,기타,2029-11-29 00:00:00,제한없음
114892,212,92,기타,2029-11-29 00:00:00,제한없음
114892,213,1888,기타,2029-11-29 00:00:00,제한없음
114892,246,1,기타,2029-11-29 00:00:00,제한없음
114892,270,174,기타,2029-11-29 00:00:00,제한없음
114892,281,8,기타,2029-11-29 00:00:00,제한없음
114892,291,1,기타,2029-11-29 00:00:00,제한없음
114892,371,27,기타,2029-11-29 00:00:00,제한없음
114892,389,2,기타,2029-11-29 00:00:00,제한없음
114892,409,1,기타,2029-11-29 00:00:00,제한없음
114892,422,0,기타,2029-11-29 00:00:00,제한없음
114892,431,0,기타,2029-11-29 00:00:00,제한없음
114892,442,1,기타,2029-11-29 00:00:00,제한없음
114892,479,0,기타,2029-11-29 00:00:00,제한없음
114892,482,2,기타,2029-11-29 00:00:00,제한없음
114892,496,1397,기타,2029-11-29 00:00:00,제한없음
114892,508,0,기타,2029-11-29 00:00:00,제한없음
114892,524,0,기타,2029-11-29 00:00:00,제한없음
114892,525,0,기타,2029-11-29 00:00:00,제한없음
114892,530,0,기타,2029-11-29 00:00:00,제한없음
114892,532,0,기타,2029-11-29 00:00:00,제한없음
114892,544,1,기타,2029-11-29 00:00:00,제한없음
114892,545,0,기타,2029-11-29 00:00:00,제한없음
114892,546,0,기타,2029-11-29 00:00:00,제한없음
114892,547,0,기타,2029-11-29 00:00:00,제한없음
114892,550,0,기타,2029-11-29 00:00:00,제한없음
114892,554,0,기타,2029-11-29 00:00:00,제한없음
114892,564,2,기타,2029-11-29 00:00:00,제한없음
114892,566,0,기타,2029-11-29 00:00:00,제한없음
114892,568,2,기타,2029-11-29 00:00:00,제한없음
114892,573,0,기타,2029-11-29 00:00:00,제한없음
114892,599,0,기타,2029-11-29 00:00:00,제한없음
114892,600,0,기타,2029-11-29 00:00:00,제한없음
114892,605,0,기타,2029-11-29 00:00:00,제한없음
114892,607,0,기타,2029-11-29 00:00:00,제한없음
114892,628,0,기타,2029-11-29 00:00:00,제한없음
114892,634,5,기타,2029-11-29 00:00:00,제한없음
114892,645,4,기타,2029-11-29 00:00:00,제한없음
114892,653,0,기타,2029-11-29 00:00:00,제한없음
114892,686,0,기타,2029-11-29 00:00:00,제한없음
114892,711,28,기타,2029-11-29 00:00:00,제한없음
114892,766,0,기타,2029-11-29 00:00:00,제한없음
114892,774,3,기타,2029-11-29 00:00:00,제한없음
114892,786,0,기타,2029-11-29 00:00:00,제한없음
114892,790,19,기타,2029-11-29 00:00:00,제한없음
114892,791,1,기타,2029-11-29 00:00:00,제한없음
114893,54,23,기타,2029-11-29 00:00:00,제한없음
114893,375,27,기타,2029-11-29 00:00:00,제한없음
114893,401,5,기타,2029-11-29 00:00:00,제한없음
114893,768,0,기타,2029-11-29 00:00:00,제한없음
114893,772,2,기타,2029-11-29 00:00:00,제한없음
114893,785,0,기타,2029-11-29 00:00:00,제한없음
114893,792,0,기타,2029-11-29 00:00:00,제한없음
114980,246,15,기타,2029-11-29 00:00:00,제한없음
114980,270,69,기타,2029-11-29 00:00:00,제한없음
114980,371,42,기타,2029-11-29 00:00:00,제한없음
114980,564,0,기타,2029-11-29 00:00:00,제한없음
114980,711,1,기타,2029-11-29 00:00:00,제한없음
114980,767,1,기타,2029-11-29 00:00:00,제한없음
114980,790,12,기타,2029-11-29 00:00:00,제한없음
115248,22,0,게임,2029-11-29 00:00:00,제한없음
115248,54,0,게임,2029-11-29 00:00:00,제한없음
115248,212,0,게임,2029-11-29 00:00:00,제한없음
115248,213,0,게임,2029-11-29 00:00:00,제한없음
115248,270,0,게임,2029-11-29 00:00:00,제한없음
115248,281,0,게임,2029-11-29 00:00:00,제한없음
115248,294,0,게임,2029-11-29 00:00:00,제한없음
115248,371,1,게임,2029-11-29 00:00:00,제한없음
115248,389,0,게임,2029-11-29 00:00:00,제한없음
115248,643,0,게임,2029-11-29 00:00:00,제한없음
115248,761,0,게임,2029-11-29 00:00:00,제한없음
115248,790,0,게임,2029-11-29 00:00:00,제한없음
115249,54,0,게임,2029-11-29 00:00:00,제한없음
115249,655,0,게임,2029-11-29 00:00:00,제한없음
115249,761,1,게임,2029-11-29 00:00:00,제한없음
115249,772,0,게임,2029-11-29 00:00:00,제한없음
115249,785,0,게임,2029-11-29 00:00:00,제한없음
115249,792,0,게임,2029-11-29 00:00:00,제한없음
115250,22,0,게임,2029-11-29 00:00:00,제한없음
115250,54,0,게임,2029-11-29 00:00:00,제한없음
115250,212,0,게임,2029-11-29 00:00:00,제한없음
115250,213,0,게임,2029-11-29 00:00:00,제한없음
115250,270,0,게임,2029-11-29 00:00:00,제한없음
115250,281,0,게임,2029-11-29 00:00:00,제한없음
115250,643,0,게임,2029-11-29 00:00:00,제한없음
115250,761,0,게임,2029-11-29 00:00:00,제한없음
115250,790,0,게임,2029-11-29 00:00:00,제한없음
115269,22,0,게임,2029-11-29 00:00:00,제한없음
115269,212,0,게임,2029-11-29 00:00:00,제한없음
115269,213,0,게임,2029-11-29 00:00:00,제한없음
115269,270,0,게임,2029-11-29 00:00:00,제한없음
115269,281,0,게임,2029-11-29 00:00:00,제한없음
115269,371,0,게임,2029-11-29 00:00:00,제한없음
115269,643,0,게임,2029-11-29 00:00:00,제한없음
115269,761,0,게임,2029-11-29 00:00:00,제한없음
115269,790,0,게임,2029-11-29 00:00:00,제한없음
115270,22,0,게임,2029-11-29 00:00:00,제한없음
115270,212,0,게임,2029-11-29 00:00:00,제한없음
115270,213,1,게임,2029-11-29 00:00:00,제한없음
115270,246,0,게임,2029-11-29 00:00:00,제한없음
115270,270,1,게임,2029-11-29 00:00:00,제한없음
115270,281,0,게임,2029-11-29 00:00:00,제한없음
115270,643,0,게임,2029-11-29 00:00:00,제한없음
115270,761,0,게임,2029-11-29 00:00:00,제한없음
115270,790,0,게임,2029-11-29 00:00:00,제한없음
115272,54,0,게임,2029-11-29 00:00:00,제한없음
115272,655,0,게임,2029-11-29 00:00:00,제한없음
115272,761,0,게임,2029-11-29 00:00:00,제한없음
115272,772,0,게임,2029-11-29 00:00:00,제한없음
115273,212,0,게임,2029-11-29 00:00:00,제한없음
115273,270,1,게임,2029-11-29 00:00:00,제한없음
115273,281,0,게임,2029-11-29 00:00:00,제한없음
115273,371,0,게임,2029-11-29 00:00:00,제한없음
115273,643,0,게임,2029-11-29 00:00:00,제한없음
115273,761,0,게임,2029-11-29 00:00:00,제한없음
115273,790,0,게임,2029-11-29 00:00:00,제한없음
115453,22,0,기타,2030-01-01 00:00:00,제한없음
115453,213,0,기타,2030-01-01 00:00:00,제한없음
115453,246,0,기타,2030-01-01 00:00:00,제한없음
115453,270,5,기타,2030-01-01 00:00:00,제한없음
115453,281,0,기타,2030-01-01 00:00:00,제한없음
115453,290,0,기타,2030-01-01 00:00:00,제한없음
115453,643,2,기타,2030-01-01 00:00:00,제한없음
115453,761,0,기타,2030-01-01 00:00:00,제한없음
115453,790,0,기타,2030-01-01 00:00:00,제한없음
115566,22,3,생활서비스,2029-11-29 00:00:00,제한없음
115566,54,1,생활서비스,2029-11-29 00:00:00,제한없음
115566,212,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,213,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,246,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,270,7,생활서비스,2029-11-29 00:00:00,제한없음
115566,281,1,생활서비스,2029-11-29 00:00:00,제한없음
115566,371,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,480,1,생활서비스,2029-11-29 00:00:00,제한없음
115566,481,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,710,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,767,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,772,2,생활서비스,2029-11-29 00:00:00,제한없음
115566,785,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,787,0,생활서비스,2029-11-29 00:00:00,제한없음
115566,790,13,생활서비스,2029-11-29 00:00:00,제한없음
115581,22,3,기타,2030-01-01 00:00:00,제한없음
115581,213,5,기타,2030-01-01 00:00:00,제한없음
115581,246,0,기타,2030-01-01 00:00:00,제한없음
115581,270,0,기타,2030-01-01 00:00:00,제한없음
115581,281,0,기타,2030-01-01 00:00:00,제한없음
115581,371,0,기타,2030-01-01 00:00:00,제한없음
115581,389,0,기타,2030-01-01 00:00:00,제한없음
115581,539,22,기타,2030-01-01 00:00:00,제한없음
115581,540,2,기타,2030-01-01 00:00:00,제한없음
115581,790,0,기타,2030-01-01 00:00:00,제한없음
115702,54,16,생활서비스,2029-11-28 00:00:00,제한없음
115702,89,0,생활서비스,2029-11-28 00:00:00,제한없음
115702,768,0,생활서비스,2029-11-28 00:00:00,제한없음
115702,772,6,생활서비스,2029-11-28 00:00:00,제한없음
115702,778,4,생활서비스,2029-11-28 00:00:00,제한없음
115702,792,3,생활서비스,2029-11-28 00:00:00,제한없음
115767,108,0,게임,2029-11-29 00:00:00,제한없음
115767,246,27,게임,2029-11-29 00:00:00,제한없음
115767,270,654,게임,2029-11-29 00:00:00,제한없음
115767,303,180,게임,2029-11-29 00:00:00,제한없음
115767,324,182,게임,2029-11-29 00:00:00,제한없음
115767,340,180,게임,2029-11-29 00:00:00,제한없음
115767,341,193,게임,2029-11-29 00:00:00,제한없음
115767,371,34,게임,2029-11-29 00:00:00,제한없음
115767,389,8,게임,2029-11-29 00:00:00,제한없음
115767,413,1,게임,2029-11-29 00:00:00,제한없음
115767,422,23,게임,2029-11-29 00:00:00,제한없음
115767,431,37,게임,2029-11-29 00:00:00,제한없음
115767,479,16,게임,2029-11-29 00:00:00,제한없음
115767,482,1,게임,2029-11-29 00:00:00,제한없음
115767,508,40,게임,2029-11-29 00:00:00,제한없음
115767,514,147,게임,2029-11-29 00:00:00,제한없음
115767,515,99,게임,2029-11-29 00:00:00,제한없음
115767,516,135,게임,2029-11-29 00:00:00,제한없음
115767,517,98,게임,2029-11-29 00:00:00,제한없음
115767,518,119,게임,2029-11-29 00:00:00,제한없음
115767,524,570,게임,2029-11-29 00:00:00,제한없음
115767,525,8,게임,2029-11-29 00:00:00,제한없음
115767,527,102,게임,2029-11-29 00:00:00,제한없음
115767,528,95,게임,2029-11-29 00:00:00,제한없음
115767,530,112,게임,2029-11-29 00:00:00,제한없음
115767,532,135,게임,2029-11-29 00:00:00,제한없음
115767,533,69,게임,2029-11-29 00:00:00,제한없음
115767,534,97,게임,2029-11-29 00:00:00,제한없음
115767,545,1684,게임,2029-11-29 00:00:00,제한없음
115767,546,23,게임,2029-11-29 00:00:00,제한없음
115767,547,25,게임,2029-11-29 00:00:00,제한없음
115767,550,94,게임,2029-11-29 00:00:00,제한없음
115767,554,17,게임,2029-11-29 00:00:00,제한없음
115767,564,16,게임,2029-11-29 00:00:00,제한없음
115767,566,154,게임,2029-11-29 00:00:00,제한없음
115767,573,70,게임,2029-11-29 00:00:00,제한없음
115767,576,105,게임,2029-11-29 00:00:00,제한없음
115767,577,113,게임,2029-11-29 00:00:00,제한없음
115767,578,127,게임,2029-11-29 00:00:00,제한없음
115767,579,383,게임,2029-11-29 00:00:00,제한없음
115767,599,117,게임,2029-11-29 00:00:00,제한없음
115767,600,60,게임,2029-11-29 00:00:00,제한없음
115767,602,139,게임,2029-11-29 00:00:00,제한없음
115767,603,105,게임,2029-11-29 00:00:00,제한없음
115767,605,112,게임,2029-11-29 00:00:00,제한없음
115767,607,217,게임,2029-11-29 00:00:00,제한없음
115767,621,64,게임,2029-11-29 00:00:00,제한없음
115767,628,448,게임,2029-11-29 00:00:00,제한없음
115767,634,6,게임,2029-11-29 00:00:00,제한없음
115767,636,235,게임,2029-11-29 00:00:00,제한없음
115767,637,389,게임,2029-11-29 00:00:00,제한없음
115767,638,306,게임,2029-11-29 00:00:00,제한없음
115767,639,220,게임,2029-11-29 00:00:00,제한없음
115767,640,96,게임,2029-11-29 00:00:00,제한없음
115767,643,5,게임,2029-11-29 00:00:00,제한없음
115767,646,119,게임,2029-11-29 00:00:00,제한없음
115767,653,71,게임,2029-11-29 00:00:00,제한없음
115767,674,175,게임,2029-11-29 00:00:00,제한없음
115767,675,317,게임,2029-11-29 00:00:00,제한없음
115767,676,238,게임,2029-11-29 00:00:00,제한없음
115767,677,247,게임,2029-11-29 00:00:00,제한없음
115767,678,351,게임,2029-11-29 00:00:00,제한없음
115767,682,121,게임,2029-11-29 00:00:00,제한없음
115767,683,99,게임,2029-11-29 00:00:00,제한없음
115767,685,45,게임,2029-11-29 00:00:00,제한없음
115767,686,0,게임,2029-11-29 00:00:00,제한없음
115767,687,139,게임,2029-11-29 00:00:00,제한없음
115767,688,74,게임,2029-11-29 00:00:00,제한없음
115767,700,381,게임,2029-11-29 00:00:00,제한없음
115767,701,493,게임,2029-11-29 00:00:00,제한없음
115767,711,1,게임,2029-11-29 00:00:00,제한없음
115767,790,22,게임,2029-11-29 00:00:00,제한없음
115767,794,129,게임,2029-11-29 00:00:00,제한없음
115767,795,135,게임,2029-11-29 00:00:00,제한없음
115767,805,329,게임,2029-11-29 00:00:00,제한없음
115767,806,635,게임,2029-11-29 00:00:00,제한없음
115767,807,391,게임,2029-11-29 00:00:00,제한없음
115767,808,341,게임,2029-11-29 00:00:00,제한없음
115773,22,1,생활서비스,2029-11-29 00:00:00,제한없음
115773,54,3,생활서비스,2029-11-29 00:00:00,제한없음
115773,212,0,생활서비스,2029-11-29 00:00:00,제한없음
115773,270,5,생활서비스,2029-11-29 00:00:00,제한없음
115773,281,2,생활서비스,2029-11-29 00:00:00,제한없음
115773,294,1,생활서비스,2029-11-29 00:00:00,제한없음
115773,389,0,생활서비스,2029-11-29 00:00:00,제한없음
115773,496,27,생활서비스,2029-11-29 00:00:00,제한없음
115773,790,2,생활서비스,2029-11-29 00:00:00,제한없음
115774,54,7,생활서비스,2029-11-29 00:00:00,제한없음
115774,772,0,생활서비스,2029-11-29 00:00:00,제한없음
115774,778,1,생활서비스,2029-11-29 00:00:00,제한없음
115778,54,6,금융/보험,2029-11-29 00:00:00,제한없음
115778,212,0,금융/보험,2029-11-29 00:00:00,제한없음
115778,246,0,금융/보험,2029-11-29 00:00:00,제한없음
115778,270,6,금융/보험,2029-11-29 00:00:00,제한없음
115778,281,1,금융/보험,2029-11-29 00:00:00,제한없음
115778,294,17,금융/보험,2029-11-29 00:00:00,제한없음
115778,371,1,금융/보험,2029-11-29 00:00:00,제한없음
115778,389,0,금융/보험,2029-11-29 00:00:00,제한없음
115778,496,23,금융/보험,2029-11-29 00:00:00,제한없음
115778,767,0,금융/보험,2029-11-29 00:00:00,제한없음
115778,790,1,금융/보험,2029-11-29 00:00:00,제한없음
115780,54,2,금융/보험,2029-11-29 00:00:00,제한없음
115780,375,0,금융/보험,2029-11-29 00:00:00,제한없음
115780,772,0,금융/보험,2029-11-29 00:00:00,제한없음
115780,778,0,금융/보험,2029-11-29 00:00:00,제한없음
115780,792,0,금융/보험,2029-11-29 00:00:00,제한없음
115802,22,110,생활서비스,2029-11-29 00:00:00,제한없음
115802,54,40,생활서비스,2029-11-29 00:00:00,제한없음
115802,212,16,생활서비스,2029-11-29 00:00:00,제한없음
115802,213,249,생활서비스,2029-11-29 00:00:00,제한없음
115802,246,6,생활서비스,2029-11-29 00:00:00,제한없음
115802,270,35,생활서비스,2029-11-29 00:00:00,제한없음
115802,294,2,생활서비스,2029-11-29 00:00:00,제한없음
115802,371,0,생활서비스,2029-11-29 00:00:00,제한없음
115802,389,0,생활서비스,2029-11-29 00:00:00,제한없음
115802,790,1,생활서비스,2029-11-29 00:00:00,제한없음
116167,30,10,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,54,81,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,212,27,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,246,11,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,270,66,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,281,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,294,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,337,97,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,371,32,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,389,4,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,482,3,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,564,2,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,634,3,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,645,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116167,774,0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
116911,22,0,게임,2030-01-01 00:00:00,제한없음
116911,213,1,게임,2030-01-01 00:00:00,제한없음
116911,246,0,게임,2030-01-01 00:00:00,제한없음
116911,270,5,게임,2030-01-01 00:00:00,제한없음
116911,281,0,게임,2030-01-01 00:00:00,제한없음
116911,496,2,게임,2030-01-01 00:00:00,제한없음
116911,643,2,게임,2030-01-01 00:00:00,제한없음
117026,22,7,생활서비스,2030-12-27 00:00:00,제한없음
117026,54,22,생활서비스,2030-12-27 00:00:00,제한없음
117026,213,55,생활서비스,2030-12-27 00:00:00,제한없음
117026,270,11,생활서비스,2030-12-27 00:00:00,제한없음
117026,294,26,생활서비스,2030-12-27 00:00:00,제한없음
117026,371,1,생활서비스,2030-12-27 00:00:00,제한없음
117026,375,0,생활서비스,2030-12-27 00:00:00,제한없음
117026,389,0,생활서비스,2030-12-27 00:00:00,제한없음
117026,398,11,생활서비스,2030-12-27 00:00:00,제한없음
117026,401,0,생활서비스,2030-12-27 00:00:00,제한없음
117026,458,8,생활서비스,2030-12-27 00:00:00,제한없음
117026,480,0,생활서비스,2030-12-27 00:00:00,제한없음
117026,496,7,생활서비스,2030-12-27 00:00:00,제한없음
117026,539,18,생활서비스,2030-12-27 00:00:00,제한없음
117026,540,6,생활서비스,2030-12-27 00:00:00,제한없음
117026,583,0,생활서비스,2030-12-27 00:00:00,제한없음
117026,761,9,생활서비스,2030-12-27 00:00:00,제한없음
117026,790,3,생활서비스,2030-12-27 00:00:00,제한없음
117206,54,0,생활서비스,2029-11-29 00:00:00,제한없음
117206,401,3,생활서비스,2029-11-29 00:00:00,제한없음
117237,655,0,게임,2029-11-29 00:00:00,제한없음
117237,785,0,게임,2029-11-29 00:00:00,제한없음
117237,792,0,게임,2029-11-29 00:00:00,제한없음
117238,212,0,게임,2029-11-29 00:00:00,제한없음
117238,270,0,게임,2029-11-29 00:00:00,제한없음
117238,281,0,게임,2029-11-29 00:00:00,제한없음
117238,643,0,게임,2029-11-29 00:00:00,제한없음
117238,790,0,게임,2029-11-29 00:00:00,제한없음
117431,212,68,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,246,28,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,270,83,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,281,4,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,568,1,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,667,1465,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,772,10,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117431,790,20,SNS/커뮤니케이션,2030-01-01 00:00:00,제한없음
117434,22,6,금융/보험,2030-11-21 00:00:00,제한없음
117434,28,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,73,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,212,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,213,3,금융/보험,2030-11-21 00:00:00,제한없음
117434,270,1,금융/보험,2030-11-21 00:00:00,제한없음
117434,281,1,금융/보험,2030-11-21 00:00:00,제한없음
117434,337,3,금융/보험,2030-11-21 00:00:00,제한없음
117434,371,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,375,2,금융/보험,2030-11-21 00:00:00,제한없음
117434,482,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,539,4,금융/보험,2030-11-21 00:00:00,제한없음
117434,540,5,금융/보험,2030-11-21 00:00:00,제한없음
117434,583,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,761,10,금융/보험,2030-11-21 00:00:00,제한없음
117434,772,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,774,0,금융/보험,2030-11-21 00:00:00,제한없음
117434,790,6,금융/보험,2030-11-21 00:00:00,제한없음
117455,22,12,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,54,11,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,212,2,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,213,38,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,246,0,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,270,51,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,281,3,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,294,3,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,371,4,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,389,1,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,496,137,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,568,0,유틸리티/툴,2029-11-29 00:00:00,제한없음
117455,791,0,유틸리티/툴,2029-11-29 00:00:00,제한없음
117456,54,2,유틸리티/툴,2029-12-06 00:00:00,제한없음
117456,401,1,유틸리티/툴,2029-12-06 00:00:00,제한없음
117456,792,0,유틸리티/툴,2029-12-06 00:00:00,제한없음
117472,22,8,생활서비스,2029-11-29 00:00:00,제한없음
117472,213,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,270,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,281,1,생활서비스,2029-11-29 00:00:00,제한없음
117472,294,2,생활서비스,2029-11-29 00:00:00,제한없음
117472,371,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,375,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,401,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,480,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,481,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,539,5,생활서비스,2029-11-29 00:00:00,제한없음
117472,540,1,생활서비스,2029-11-29 00:00:00,제한없음
117472,752,0,생활서비스,2029-11-29 00:00:00,제한없음
117472,772,2,생활서비스,2029-11-29 00:00:00,제한없음
117472,790,2,생활서비스,2029-11-29 00:00:00,제한없음
117488,270,0,게임,2031-01-03 00:00:00,제한없음
117488,337,0,게임,2031-01-03 00:00:00,제한없음
117488,371,0,게임,2031-01-03 00:00:00,제한없음
117488,564,0,게임,2031-01-03 00:00:00,제한없음
117488,568,0,게임,2031-01-03 00:00:00,제한없음
117488,643,0,게임,2031-01-03 00:00:00,제한없음
117488,711,0,게임,2031-01-03 00:00:00,제한없음
117488,761,0,게임,2031-01-03 00:00:00,제한없음
117489,22,0,게임,2030-12-27 00:00:00,제한없음
117489,30,0,게임,2030-12-27 00:00:00,제한없음
